species_id,flavor_text,language,version
10,"Its feet have suction cups designed to stick to any
surface. It tenaciously climbs trees to forage.",en,y
10,"Caterpie has a voracious appetite. It can devour leaves bigger
than its body right before your eyes. From its antenna, this
Pokémon releases a terrifically strong odor.",en,omega-ruby
10,"Caterpie has a voracious appetite. It can devour leaves
bigger than its body right before your eyes. From its antenna,
this Pokémon releases a terrifically strong odor.",en,alpha-sapphire
10,"When attacked by bird Pokémon, it resists by
releasing a terrifically strong odor from its
antennae, but it often becomes their prey.",en,sun
10,"It’s easy to catch, and it grows quickly, making
it one of the top recommendations for novice
Pokémon Trainers.",en,moon
10,"Perhaps because it would like to grow up
quickly, it has a voracious appetite, eating
a hundred leaves a day.",en,ultra-sun
10,"Its body is soft and weak. In nature, its
perpetual fate is to be seen by others as food.",en,ultra-moon
10,"If you touch the feeler on top of its head, it will
release a horrible stink to protect itself.",en,lets-go-pikachu
10,"If you touch the feeler on top of its head, it will
release a horrible stink to protect itself.",en,lets-go-eevee
10,"For protection, it releases a horrible stench from
the antenna on its head to drive away enemies.",en,sword
10,"Its short feet are tipped with suction pads that
enable it to tirelessly climb slopes and walls.",en,shield
11,"This POKéMON is
vulnerable to
attack while itsshell is soft,
exposing its weak
and tender body.",en,red
11,"This POKéMON is
vulnerable to
attack while itsshell is soft,
exposing its weak
and tender body.",en,blue
11,"Hardens its shell
to protect itself.
However, a largeimpact may cause
it to pop out of
its shell.",en,yellow
11,"Inside the shell,
it is soft and
weak as it pre­pares to evolve.
It stays motion­
less in the shell.",en,gold
11,"It prepares for
evolution by har­
dening its shellas much as possi­
ble to protect its
soft body.",en,silver
11,"This is its pre-
evolved form. At
this stage, it canonly harden, so it
remains motionless
to avoid attack.",en,crystal
11,"The shell covering this POKéMON’s body
is as hard as an iron slab.
METAPOD does not move very much.It stays still because it is preparing
its soft innards for evolution inside
the hard shell.",en,ruby
11,"The shell covering this POKéMON’s body
is as hard as an iron slab.
METAPOD does not move very much.It stays still because it is preparing
its soft innards for evolution inside
the hard shell.",en,sapphire
11,"Its shell is as hard as an iron slab.
A METAPOD does not move very much
because it is preparing its soft innards
for evolution inside the shell.",en,emerald
11,"Even though it is encased in a sturdy
shell, the body inside is tender.
It can’t withstand a harsh attack.",en,firered
11,"This POKéMON is vulnerable to attack
while its shell is soft, exposing its weak
and tender body.",en,leafgreen
11,"A steel-hard shell protects its
tender body. It quietly endures
hardships while awaiting evolution.",en,diamond
11,"A steel-hard shell protects its
tender body. It quietly endures
hardships while awaiting evolution.",en,pearl
11,"A steel-hard shell protects its
tender body. It quietly endures
hardships while awaiting evolution.",en,platinum
11,"Inside the shell, it is soft and
weak as it prepares to evolve.
It stays motionless in the shell.",en,heartgold
11,"It prepares for evolution by hardening
its shell as much as possible
to protect its soft body.",en,soulsilver
11,"A steel-hard shell protects its
tender body. It quietly endures
hardships while awaiting evolution.",en,black
11,"A steel-hard shell protects its
tender body. It quietly endures
hardships while awaiting evolution.",en,white
11,"A steel-hard shell protects its
tender body. It quietly endures
hardships while awaiting evolution.",en,black-2
11,"A steel-hard shell protects its
tender body. It quietly endures
hardships while awaiting evolution.",en,white-2
11,"A steel-hard shell protects its tender body.
It quietly endures hardships while
awaiting evolution.",en,x
11,"This Pokémon is vulnerable to attack while its shell
is soft, exposing its weak and tender body.",en,y
11,"The shell covering this Pokémon’s body is as hard as an
iron slab. Metapod does not move very much. It stays still
because it is preparing its soft innards for evolution inside
the hard shell.",en,omega-ruby
11,"The shell covering this Pokémon’s body is as hard as an
iron slab. Metapod does not move very much.
It stays still because it is preparing its soft innards for
evolution inside the hard shell.",en,alpha-sapphire
11,"Its shell is filled with its soft innards. It doesn’t
move much because of the risk it might
carelessly spill its innards out.",en,sun
11,"Its shell is hard, but it’s still just a bug shell.
It’s been known to break, so intense battles
with it should be avoided.",en,moon
11,"Its shell is filled with a thick liquid. All of the
cells throughout its body are being rebuilt in
preparation for evolution.",en,ultra-sun
11,"Its hard shell doesn’t crack a bit even if Pikipek
pecks at it, but it will tip over, spilling out
its insides.",en,ultra-moon
11,"Hardens its shell to protect itself. However, a
large impact may cause it to pop out of its shell.",en,lets-go-pikachu
11,"Hardens its shell to protect itself. However, a
large impact may cause it to pop out of its shell.",en,lets-go-eevee
11,"It is waiting for the moment to evolve. At this
stage, it can only harden, so it remains
motionless to avoid attack.",en,sword
11,"Even though it is encased in a sturdy shell,
the body inside is tender. It can’t withstand a
harsh attack.",en,shield
12,"In battle, it
flaps its wings
at high speed torelease highly
toxic dust into
the air.",en,red
12,"In battle, it
flaps its wings
at high speed torelease highly
toxic dust into
the air.",en,blue
12,"Its wings, covered
with poisonous
powders, repelwater. This
allows it to fly
in the rain.",en,yellow
12,"It collects honey
every day. It rubs
honey onto thehairs on its legs
to carry it back
to its nest.",en,gold
12,"Water-repellent
powder on its
wings enables itto collect honey,
even in the heav­
iest of rains.",en,silver
12,"It flits from
flower to flower,
collecting honey.It can even
identify distant
flowers in bloom.",en,crystal
12,"BUTTERFREE has a superior ability to
search for delicious honey from
flowers.It can even search out, extract, and
carry honey from flowers that are
blooming over six miles from its nest.",en,ruby
12,"BUTTERFREE has a superior ability to
search for delicious honey from
flowers.It can even search out, extract, and
carry honey from flowers that are
blooming over six miles from its nest.",en,sapphire
12,"It has a superior ability to search for
delicious honey from flowers. It can seek,
extract, and carry honey from flowers
blooming over six miles away.",en,emerald
12,"The wings are protected by rain-repellent
dust. As a result, this POKéMON can fly
about even in rain.",en,firered
12,"In battle, it flaps its wings at great
speed to release highly toxic dust into
the air.",en,leafgreen
12,"It loves the honey of flowers and
can locate flower patches that
have even tiny amounts of pollen.",en,diamond
12,"It loves the honey of flowers and
can locate flower patches that
have even tiny amounts of pollen.",en,pearl
12,"It loves the honey of flowers and
can locate flower patches that
have even tiny amounts of pollen.",en,platinum
12,"It collects honey every day. It rubs
honey onto the hairs on its legs
to carry it back to its nest.",en,heartgold
12,"Water-repellent powder on its
wings enables it to collect honey,
even in the heaviest of rains.",en,soulsilver
12,"It loves the honey of flowers and
can locate flower patches that
have even tiny amounts of pollen.",en,black
12,"It loves the honey of flowers and
can locate flower patches that
have even tiny amounts of pollen.",en,white
12,"It loves the honey of flowers and
can locate flower patches that
have even tiny amounts of pollen.",en,black-2
12,"It loves the honey of flowers and
can locate flower patches that
have even tiny amounts of pollen.",en,white-2
12,"It loves the honey of flowers and can locate
flower patches that have even tiny amounts
of pollen.",en,x
12,"The wings are protected by rain-repellent dust.
As a result, this Pokémon can fly about even
in rain.",en,y
12,"Butterfree has a superior ability to search for delicious honey
from flowers. It can even search out, extract, and carry honey
from flowers that are blooming over six miles from its nest.",en,omega-ruby
12,"Butterfree has a superior ability to search for delicious honey
from flowers. It can even search out, extract, and carry honey
from flowers that are blooming over six miles from its nest.",en,alpha-sapphire
12,"Close examination of its large eyes reveals that
each eye is composed of a myriad of tiny eyes.",en,sun
12,"When attacked by other Pokémon, it defends
itself by scattering its poisonous scales and
fluttering its wings.",en,moon
12,"Its wings are covered in toxic scales. If it finds
bird Pokémon going after Caterpie, Butterfree
sprinkles its scales on them to drive them off.",en,ultra-sun
12,"Nectar from pretty flowers is its favorite food.
In fields of flowers, it has heated battles with
Cutiefly for territory.",en,ultra-moon
12,"Its wings, covered with poisonous powder, repel
water. This allows it to fly in the rain.",en,lets-go-pikachu
12,"Its wings, covered with poisonous powder, repel
water. This allows it to fly in the rain.",en,lets-go-eevee
12,"In battle, it flaps its wings at great speed to
release highly toxic dust into the air.",en,sword
12,"It collects honey every day. It rubs honey onto
the hairs on its legs to carry it back to its nest.",en,shield
13,"Often found in
forests, eating
leaves.It has a sharp
venomous stinger
on its head.",en,red
13,"Often found in
forests, eating
leaves.It has a sharp
venomous stinger
on its head.",en,blue
13,"Beware of the
sharp stinger on
its head. Ithides in grass
and bushes where
it eats leaves.",en,yellow
13,"Its poison stinger
is very powerful.
Its bright-coloredbody is intended
to warn off its
enemies.",en,gold
13,"It attacks using a
two-inch poison
barb on its head.It can usually be
found under the
leaves it eats.",en,silver
