id,name,order,gender_rate,capture_rate,base_happiness,is_baby,is_legendary,is_mythical,hatch_counter,has_gender_differences,forms_switchable,color,shape,evolves_from_species,evolution_chain_url,habitat,generation
755,morelull,755,4,190,50.0,False,False,False,20.0,False,False,purple,blob,,https://pokeapi.co/api/v2/evolution-chain/389/,,generation-vii
756,shiinotic,756,4,75,50.0,False,False,False,20.0,False,False,purple,humanoid,morelull,https://pokeapi.co/api/v2/evolution-chain/389/,,generation-vii
757,salandit,757,1,120,50.0,False,False,False,20.0,False,False,black,quadruped,,https://pokeapi.co/api/v2/evolution-chain/390/,,generation-vii
758,salazzle,758,8,45,50.0,False,False,False,20.0,False,False,black,quadruped,salandit,https://pokeapi.co/api/v2/evolution-chain/390/,,generation-vii
759,stufful,759,4,140,50.0,False,False,False,15.0,False,False,pink,quadruped,,https://pokeapi.co/api/v2/evolution-chain/391/,,generation-vii
760,bewear,760,4,70,50.0,False,False,False,15.0,False,False,pink,upright,stufful,https://pokeapi.co/api/v2/evolution-chain/391/,,generation-vii
761,bounsweet,761,8,235,50.0,False,False,False,20.0,False,False,purple,legs,,https://pokeapi.co/api/v2/evolution-chain/392/,,generation-vii
762,steenee,762,8,120,50.0,False,False,False,20.0,False,False,purple,humanoid,bounsweet,https://pokeapi.co/api/v2/evolution-chain/392/,,generation-vii
763,tsareena,763,8,45,50.0,False,False,False,20.0,False,False,purple,humanoid,steenee,https://pokeapi.co/api/v2/evolution-chain/392/,,generation-vii
764,comfey,764,6,60,50.0,False,False,False,20.0,False,False,green,ball,,https://pokeapi.co/api/v2/evolution-chain/393/,,generation-vii
765,oranguru,765,4,45,50.0,False,False,False,20.0,False,False,white,humanoid,,https://pokeapi.co/api/v2/evolution-chain/394/,,generation-vii
766,passimian,766,4,45,50.0,False,False,False,20.0,False,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/395/,,generation-vii
767,wimpod,767,4,90,50.0,False,False,False,20.0,False,False,gray,tentacles,,https://pokeapi.co/api/v2/evolution-chain/396/,,generation-vii
768,golisopod,768,4,45,50.0,False,False,False,20.0,False,False,gray,humanoid,wimpod,https://pokeapi.co/api/v2/evolution-chain/396/,,generation-vii
769,sandygast,769,4,140,50.0,False,False,False,15.0,False,False,brown,squiggle,,https://pokeapi.co/api/v2/evolution-chain/397/,,generation-vii
770,palossand,770,4,60,50.0,False,False,False,15.0,False,False,brown,squiggle,sandygast,https://pokeapi.co/api/v2/evolution-chain/397/,,generation-vii
771,pyukumuku,771,4,60,50.0,False,False,False,15.0,False,False,black,squiggle,,https://pokeapi.co/api/v2/evolution-chain/398/,,generation-vii
772,type-null,772,-1,3,0.0,False,False,False,120.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/399/,,generation-vii
773,silvally,773,-1,3,0.0,False,True,False,120.0,False,False,gray,quadruped,type-null,https://pokeapi.co/api/v2/evolution-chain/399/,,generation-vii
774,minior,774,-1,30,70.0,False,False,False,25.0,False,False,brown,ball,,https://pokeapi.co/api/v2/evolution-chain/400/,,generation-vii
775,komala,775,4,45,70.0,False,False,False,20.0,False,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/401/,,generation-vii
776,turtonator,776,4,70,50.0,False,False,False,20.0,False,False,red,upright,,https://pokeapi.co/api/v2/evolution-chain/402/,,generation-vii
777,togedemaru,777,4,180,50.0,False,False,False,10.0,False,False,gray,upright,,https://pokeapi.co/api/v2/evolution-chain/403/,,generation-vii
778,mimikyu,778,4,45,50.0,False,False,False,20.0,False,False,yellow,squiggle,,https://pokeapi.co/api/v2/evolution-chain/404/,,generation-vii
779,bruxish,779,4,80,70.0,False,False,False,15.0,False,False,pink,fish,,https://pokeapi.co/api/v2/evolution-chain/405/,,generation-vii
780,drampa,780,4,70,50.0,False,False,False,20.0,False,False,white,squiggle,,https://pokeapi.co/api/v2/evolution-chain/406/,,generation-vii
781,dhelmise,781,-1,25,50.0,False,False,False,25.0,False,False,green,blob,,https://pokeapi.co/api/v2/evolution-chain/407/,,generation-vii
782,jangmo-o,782,4,45,50.0,False,False,False,40.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/408/,,generation-vii
783,hakamo-o,783,4,45,50.0,False,False,False,40.0,False,False,gray,upright,jangmo-o,https://pokeapi.co/api/v2/evolution-chain/408/,,generation-vii
784,kommo-o,784,4,45,50.0,False,False,False,40.0,False,False,gray,upright,hakamo-o,https://pokeapi.co/api/v2/evolution-chain/408/,,generation-vii
785,tapu-koko,785,-1,3,50.0,False,True,False,15.0,False,False,yellow,arms,,https://pokeapi.co/api/v2/evolution-chain/409/,,generation-vii
786,tapu-lele,786,-1,3,50.0,False,True,False,15.0,False,False,pink,arms,,https://pokeapi.co/api/v2/evolution-chain/410/,,generation-vii
787,tapu-bulu,787,-1,3,50.0,False,True,False,15.0,False,False,red,arms,,https://pokeapi.co/api/v2/evolution-chain/411/,,generation-vii
788,tapu-fini,788,-1,3,50.0,False,True,False,15.0,False,False,purple,arms,,https://pokeapi.co/api/v2/evolution-chain/412/,,generation-vii
789,cosmog,789,-1,45,0.0,False,True,False,120.0,False,False,blue,ball,,https://pokeapi.co/api/v2/evolution-chain/413/,,generation-vii
790,cosmoem,790,-1,45,0.0,False,True,False,120.0,False,False,blue,ball,cosmog,https://pokeapi.co/api/v2/evolution-chain/413/,,generation-vii
791,solgaleo,791,-1,45,0.0,False,True,False,120.0,False,False,white,quadruped,cosmoem,https://pokeapi.co/api/v2/evolution-chain/413/,,generation-vii
792,lunala,792,-1,45,0.0,False,True,False,120.0,False,False,purple,wings,cosmoem,https://pokeapi.co/api/v2/evolution-chain/413/,,generation-vii
793,nihilego,793,-1,45,0.0,False,False,False,120.0,False,False,white,tentacles,,https://pokeapi.co/api/v2/evolution-chain/414/,,generation-vii
794,buzzwole,794,-1,45,0.0,False,False,False,120.0,False,False,red,tentacles,,https://pokeapi.co/api/v2/evolution-chain/415/,,generation-vii
795,pheromosa,795,-1,45,0.0,False,False,False,120.0,False,False,white,humanoid,,https://pokeapi.co/api/v2/evolution-chain/416/,,generation-vii
796,xurkitree,796,-1,45,0.0,False,False,False,120.0,False,False,black,upright,,https://pokeapi.co/api/v2/evolution-chain/417/,,generation-vii
797,celesteela,797,-1,45,0.0,False,False,False,120.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/418/,,generation-vii
798,kartana,798,-1,45,0.0,False,False,False,120.0,False,False,white,humanoid,,https://pokeapi.co/api/v2/evolution-chain/419/,,generation-vii
799,guzzlord,799,-1,45,0.0,False,False,False,120.0,False,False,black,upright,,https://pokeapi.co/api/v2/evolution-chain/420/,,generation-vii
800,necrozma,800,-1,255,0.0,False,True,False,120.0,False,False,black,arms,,https://pokeapi.co/api/v2/evolution-chain/421/,,generation-vii
801,magearna,801,-1,3,0.0,False,False,True,120.0,False,False,gray,humanoid,,https://pokeapi.co/api/v2/evolution-chain/422/,,generation-vii
802,marshadow,802,-1,3,0.0,False,False,True,120.0,False,False,gray,humanoid,,https://pokeapi.co/api/v2/evolution-chain/423/,,generation-vii
803,poipole,803,-1,45,0.0,False,False,False,120.0,False,False,purple,upright,,https://pokeapi.co/api/v2/evolution-chain/424/,,generation-vii
804,naganadel,804,-1,45,0.0,False,False,False,120.0,False,False,purple,wings,poipole,https://pokeapi.co/api/v2/evolution-chain/424/,,generation-vii
805,stakataka,805,-1,30,0.0,False,False,False,120.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/425/,,generation-vii
806,blacephalon,806,-1,30,0.0,False,False,False,120.0,False,False,white,humanoid,,https://pokeapi.co/api/v2/evolution-chain/426/,,generation-vii
807,zeraora,807,-1,3,0.0,False,False,True,120.0,False,False,yellow,humanoid,,https://pokeapi.co/api/v2/evolution-chain/427/,,generation-vii
808,meltan,808,-1,3,0.0,False,False,True,120.0,False,False,gray,ball,,https://pokeapi.co/api/v2/evolution-chain/428/,,generation-vii
809,melmetal,809,-1,3,0.0,False,False,True,120.0,False,False,gray,humanoid,meltan,https://pokeapi.co/api/v2/evolution-chain/429/,,generation-vii
810,grookey,810,1,45,50.0,False,False,False,20.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/430/,,generation-viii
811,thwackey,811,1,45,50.0,False,False,False,20.0,False,False,green,upright,grookey,https://pokeapi.co/api/v2/evolution-chain/430/,,generation-viii
812,rillaboom,812,1,45,50.0,False,False,False,20.0,False,False,green,humanoid,thwackey,https://pokeapi.co/api/v2/evolution-chain/430/,,generation-viii
813,scorbunny,813,1,45,50.0,False,False,False,20.0,False,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/431/,,generation-viii
814,raboot,814,1,45,50.0,False,False,False,20.0,False,False,gray,upright,scorbunny,https://pokeapi.co/api/v2/evolution-chain/431/,,generation-viii
815,cinderace,815,1,45,50.0,False,False,False,20.0,False,False,white,upright,raboot,https://pokeapi.co/api/v2/evolution-chain/431/,,generation-viii
816,sobble,816,1,45,50.0,False,False,False,20.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/432/,,generation-viii
817,drizzile,817,1,45,50.0,False,False,False,20.0,False,False,blue,upright,sobble,https://pokeapi.co/api/v2/evolution-chain/432/,,generation-viii
818,inteleon,818,1,45,50.0,False,False,False,20.0,False,False,blue,upright,drizzile,https://pokeapi.co/api/v2/evolution-chain/432/,,generation-viii
819,skwovet,819,4,255,50.0,False,False,False,20.0,False,False,brown,upright,,https://pokeapi.co/api/v2/evolution-chain/433/,,generation-viii
820,greedent,820,4,90,50.0,False,False,False,20.0,False,False,brown,upright,skwovet,https://pokeapi.co/api/v2/evolution-chain/433/,,generation-viii
821,rookidee,821,4,255,50.0,False,False,False,15.0,False,False,blue,wings,,https://pokeapi.co/api/v2/evolution-chain/434/,,generation-viii
822,corvisquire,822,4,120,50.0,False,False,False,15.0,False,False,blue,wings,rookidee,https://pokeapi.co/api/v2/evolution-chain/434/,,generation-viii
823,corviknight,823,4,45,50.0,False,False,False,15.0,False,False,purple,wings,corvisquire,https://pokeapi.co/api/v2/evolution-chain/434/,,generation-viii
824,blipbug,824,4,255,50.0,False,False,False,15.0,False,False,blue,armor,,https://pokeapi.co/api/v2/evolution-chain/435/,,generation-viii
825,dottler,825,4,120,50.0,False,False,False,15.0,False,False,yellow,armor,blipbug,https://pokeapi.co/api/v2/evolution-chain/435/,,generation-viii
826,orbeetle,826,4,45,50.0,False,False,False,15.0,False,False,red,wings,dottler,https://pokeapi.co/api/v2/evolution-chain/435/,,generation-viii
827,nickit,827,4,255,50.0,False,False,False,15.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/436/,,generation-viii
828,thievul,828,4,127,50.0,False,False,False,15.0,False,False,brown,quadruped,nickit,https://pokeapi.co/api/v2/evolution-chain/436/,,generation-viii
829,gossifleur,829,4,190,50.0,False,False,False,20.0,False,False,green,blob,,https://pokeapi.co/api/v2/evolution-chain/437/,,generation-viii
830,eldegoss,830,4,75,50.0,False,False,False,20.0,False,False,green,blob,gossifleur,https://pokeapi.co/api/v2/evolution-chain/437/,,generation-viii
831,wooloo,831,4,255,50.0,False,False,False,15.0,False,False,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/438/,,generation-viii
832,dubwool,832,4,127,50.0,False,False,False,15.0,False,False,white,quadruped,wooloo,https://pokeapi.co/api/v2/evolution-chain/438/,,generation-viii
833,chewtle,833,4,255,50.0,False,False,False,20.0,False,False,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/439/,,generation-viii
834,drednaw,834,4,75,50.0,False,False,False,20.0,False,False,green,quadruped,chewtle,https://pokeapi.co/api/v2/evolution-chain/439/,,generation-viii
835,yamper,835,4,255,50.0,False,False,False,20.0,False,False,yellow,quadruped,,https://pokeapi.co/api/v2/evolution-chain/440/,,generation-viii
836,boltund,836,4,45,50.0,False,False,False,20.0,False,False,yellow,quadruped,yamper,https://pokeapi.co/api/v2/evolution-chain/440/,,generation-viii
837,rolycoly,837,4,255,50.0,False,False,False,15.0,False,False,black,ball,,https://pokeapi.co/api/v2/evolution-chain/441/,,generation-viii
838,carkol,838,4,120,50.0,False,False,False,15.0,False,False,black,legs,rolycoly,https://pokeapi.co/api/v2/evolution-chain/441/,,generation-viii
839,coalossal,839,4,45,50.0,False,False,False,15.0,False,False,black,humanoid,carkol,https://pokeapi.co/api/v2/evolution-chain/441/,,generation-viii
840,applin,840,4,255,50.0,False,False,False,20.0,False,False,green,squiggle,,https://pokeapi.co/api/v2/evolution-chain/442/,,generation-viii
841,flapple,841,4,45,50.0,False,False,False,20.0,False,False,green,wings,applin,https://pokeapi.co/api/v2/evolution-chain/442/,,generation-viii
842,appletun,842,4,45,50.0,False,False,False,20.0,False,False,green,quadruped,applin,https://pokeapi.co/api/v2/evolution-chain/442/,,generation-viii
843,silicobra,843,4,255,50.0,False,False,False,20.0,False,False,green,squiggle,,https://pokeapi.co/api/v2/evolution-chain/443/,,generation-viii
844,sandaconda,844,4,120,50.0,False,False,False,20.0,False,False,green,squiggle,silicobra,https://pokeapi.co/api/v2/evolution-chain/443/,,generation-viii
845,cramorant,845,4,45,50.0,False,False,False,20.0,False,False,blue,wings,,https://pokeapi.co/api/v2/evolution-chain/444/,,generation-viii
846,arrokuda,846,4,255,50.0,False,False,False,20.0,False,False,brown,fish,,https://pokeapi.co/api/v2/evolution-chain/445/,,generation-viii
847,barraskewda,847,4,60,50.0,False,False,False,20.0,False,False,brown,fish,arrokuda,https://pokeapi.co/api/v2/evolution-chain/445/,,generation-viii
848,toxel,848,4,75,50.0,True,False,False,25.0,False,False,purple,upright,,https://pokeapi.co/api/v2/evolution-chain/446/,,generation-viii
849,toxtricity,849,4,45,50.0,False,False,False,25.0,False,False,purple,upright,toxel,https://pokeapi.co/api/v2/evolution-chain/446/,,generation-viii
850,sizzlipede,850,4,190,50.0,False,False,False,20.0,False,False,red,tentacles,,https://pokeapi.co/api/v2/evolution-chain/447/,,generation-viii
851,centiskorch,851,4,75,50.0,False,False,False,20.0,False,False,red,tentacles,sizzlipede,https://pokeapi.co/api/v2/evolution-chain/447/,,generation-viii
852,clobbopus,852,4,180,50.0,False,False,False,25.0,False,False,brown,tentacles,,https://pokeapi.co/api/v2/evolution-chain/448/,,generation-viii
853,grapploct,853,4,45,50.0,False,False,False,25.0,False,False,blue,tentacles,clobbopus,https://pokeapi.co/api/v2/evolution-chain/448/,,generation-viii
854,sinistea,854,-1,120,50.0,False,False,False,20.0,False,False,purple,ball,,https://pokeapi.co/api/v2/evolution-chain/449/,,generation-viii
855,polteageist,855,-1,60,50.0,False,False,False,20.0,False,False,purple,ball,sinistea,https://pokeapi.co/api/v2/evolution-chain/449/,,generation-viii
856,hatenna,856,8,235,50.0,False,False,False,20.0,False,False,pink,legs,,https://pokeapi.co/api/v2/evolution-chain/450/,,generation-viii
857,hattrem,857,8,120,50.0,False,False,False,20.0,False,False,pink,humanoid,hatenna,https://pokeapi.co/api/v2/evolution-chain/450/,,generation-viii
858,hatterene,858,8,45,50.0,False,False,False,20.0,False,False,pink,blob,hattrem,https://pokeapi.co/api/v2/evolution-chain/450/,,generation-viii
859,impidimp,859,0,255,50.0,False,False,False,20.0,False,False,pink,humanoid,,https://pokeapi.co/api/v2/evolution-chain/451/,,generation-viii
860,morgrem,860,0,120,50.0,False,False,False,20.0,False,False,pink,humanoid,impidimp,https://pokeapi.co/api/v2/evolution-chain/451/,,generation-viii
861,grimmsnarl,861,0,45,50.0,False,False,False,20.0,False,False,purple,humanoid,morgrem,https://pokeapi.co/api/v2/evolution-chain/451/,,generation-viii
862,obstagoon,862,4,45,50.0,False,False,False,15.0,False,False,gray,upright,linoone,https://pokeapi.co/api/v2/evolution-chain/134/,,generation-viii
863,perrserker,863,4,90,50.0,False,False,False,20.0,False,False,brown,upright,meowth,https://pokeapi.co/api/v2/evolution-chain/22/,,generation-viii
864,cursola,864,6,30,50.0,False,False,False,20.0,False,False,white,arms,corsola,https://pokeapi.co/api/v2/evolution-chain/113/,,generation-viii
865,sirfetchd,865,4,45,50.0,False,False,False,20.0,False,False,white,wings,farfetchd,https://pokeapi.co/api/v2/evolution-chain/35/,,generation-viii
866,mr-rime,866,4,45,50.0,False,False,False,25.0,False,False,purple,humanoid,mr-mime,https://pokeapi.co/api/v2/evolution-chain/57/,,generation-viii
867,runerigus,867,4,90,50.0,False,False,False,25.0,False,False,gray,blob,yamask,https://pokeapi.co/api/v2/evolution-chain/287/,,generation-viii
868,milcery,868,8,200,50.0,False,False,False,20.0,False,False,white,ball,,https://pokeapi.co/api/v2/evolution-chain/452/,,generation-viii
869,alcremie,869,8,100,50.0,False,False,False,20.0,False,False,white,blob,milcery,https://pokeapi.co/api/v2/evolution-chain/452/,,generation-viii
870,falinks,870,-1,45,50.0,False,False,False,25.0,False,False,yellow,heads,,https://pokeapi.co/api/v2/evolution-chain/453/,,generation-viii
871,pincurchin,871,4,75,50.0,False,False,False,20.0,False,False,purple,tentacles,,https://pokeapi.co/api/v2/evolution-chain/454/,,generation-viii
872,snom,872,4,190,50.0,False,False,False,20.0,False,False,white,squiggle,,https://pokeapi.co/api/v2/evolution-chain/455/,,generation-viii
873,frosmoth,873,4,75,50.0,False,False,False,20.0,False,False,white,bug-wings,snom,https://pokeapi.co/api/v2/evolution-chain/455/,,generation-viii
874,stonjourner,874,4,60,50.0,False,False,False,25.0,False,False,gray,legs,,https://pokeapi.co/api/v2/evolution-chain/456/,,generation-viii
875,eiscue,875,4,60,50.0,False,False,False,25.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/457/,,generation-viii
876,indeedee,876,4,30,140.0,False,False,False,40.0,True,False,purple,upright,,https://pokeapi.co/api/v2/evolution-chain/458/,,generation-viii
877,morpeko,877,4,180,50.0,False,False,False,10.0,False,False,yellow,humanoid,,https://pokeapi.co/api/v2/evolution-chain/459/,,generation-viii
878,cufant,878,4,190,50.0,False,False,False,25.0,False,False,yellow,quadruped,,https://pokeapi.co/api/v2/evolution-chain/460/,,generation-viii
879,copperajah,879,4,90,50.0,False,False,False,25.0,False,False,green,quadruped,cufant,https://pokeapi.co/api/v2/evolution-chain/460/,,generation-viii
880,dracozolt,880,-1,45,50.0,False,False,False,35.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/461/,,generation-viii
881,arctozolt,881,-1,45,50.0,False,False,False,35.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/462/,,generation-viii
882,dracovish,882,-1,45,50.0,False,False,False,35.0,False,False,green,legs,,https://pokeapi.co/api/v2/evolution-chain/463/,,generation-viii
883,arctovish,883,-1,45,50.0,False,False,False,35.0,False,False,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/464/,,generation-viii
884,duraludon,884,4,45,50.0,False,False,False,30.0,False,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/465/,,generation-viii
885,dreepy,885,4,45,50.0,False,False,False,40.0,False,False,green,squiggle,,https://pokeapi.co/api/v2/evolution-chain/466/,,generation-viii
886,drakloak,886,4,45,50.0,False,False,False,40.0,False,False,green,arms,dreepy,https://pokeapi.co/api/v2/evolution-chain/466/,,generation-viii
887,dragapult,887,4,45,50.0,False,False,False,40.0,False,False,green,upright,drakloak,https://pokeapi.co/api/v2/evolution-chain/466/,,generation-viii
888,zacian,888,-1,10,0.0,False,True,False,120.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/467/,,generation-viii
889,zamazenta,889,-1,10,0.0,False,True,False,120.0,False,False,red,quadruped,,https://pokeapi.co/api/v2/evolution-chain/468/,,generation-viii
890,eternatus,890,-1,255,0.0,False,True,False,120.0,False,False,purple,wings,,https://pokeapi.co/api/v2/evolution-chain/469/,,generation-viii
891,kubfu,891,1,3,50.0,False,True,False,120.0,False,False,gray,upright,,https://pokeapi.co/api/v2/evolution-chain/470/,,generation-viii
892,urshifu,892,1,3,50.0,False,True,False,120.0,False,False,gray,humanoid,kubfu,https://pokeapi.co/api/v2/evolution-chain/470/,,generation-viii
893,zarude,893,-1,3,0.0,False,False,True,120.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/471/,,generation-viii
894,regieleki,894,-1,3,35.0,False,True,False,120.0,False,False,yellow,humanoid,,https://pokeapi.co/api/v2/evolution-chain/472/,,generation-viii
895,regidrago,895,-1,3,35.0,False,True,False,120.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/473/,,generation-viii
896,glastrier,896,-1,3,35.0,False,True,False,120.0,False,False,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/474/,,generation-viii
897,spectrier,897,-1,3,35.0,False,True,False,120.0,False,False,black,quadruped,,https://pokeapi.co/api/v2/evolution-chain/475/,,generation-viii
898,calyrex,898,-1,3,100.0,False,True,False,120.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/476/,,generation-viii
899,wyrdeer,899,4,135,,False,False,False,,False,False,gray,quadruped,stantler,https://pokeapi.co/api/v2/evolution-chain/120/,,generation-viii
900,kleavor,900,4,115,,False,False,False,,False,False,brown,bug-wings,scyther,https://pokeapi.co/api/v2/evolution-chain/58/,,generation-viii
901,ursaluna,901,4,75,,False,False,False,,False,False,brown,quadruped,ursaring,https://pokeapi.co/api/v2/evolution-chain/110/,,generation-viii
902,basculegion,902,4,135,,False,False,False,,True,True,green,fish,basculin,https://pokeapi.co/api/v2/evolution-chain/280/,,generation-viii
903,sneasler,903,4,135,,False,False,False,,False,False,gray,upright,sneasel,https://pokeapi.co/api/v2/evolution-chain/109/,,generation-viii
904,overqwil,904,4,135,,False,False,False,,False,False,black,fish,qwilfish,https://pokeapi.co/api/v2/evolution-chain/106/,,generation-viii
905,enamorus,905,8,3,,False,True,False,,False,True,pink,arms,,https://pokeapi.co/api/v2/evolution-chain/477/,,generation-viii
906,sprigatito,906,1,45,50.0,False,False,False,20.0,False,False,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/478/,,generation-ix
907,floragato,907,1,45,50.0,False,False,False,20.0,False,False,green,upright,sprigatito,https://pokeapi.co/api/v2/evolution-chain/478/,,generation-ix
908,meowscarada,908,1,45,50.0,False,False,False,20.0,False,False,green,upright,floragato,https://pokeapi.co/api/v2/evolution-chain/478/,,generation-ix
909,fuecoco,909,1,45,50.0,False,False,False,20.0,False,False,red,upright,,https://pokeapi.co/api/v2/evolution-chain/479/,,generation-ix
910,crocalor,910,1,45,50.0,False,False,False,20.0,False,False,red,upright,fuecoco,https://pokeapi.co/api/v2/evolution-chain/479/,,generation-ix
911,skeledirge,911,1,45,50.0,False,False,False,20.0,False,False,red,quadruped,crocalor,https://pokeapi.co/api/v2/evolution-chain/479/,,generation-ix
912,quaxly,912,1,45,50.0,False,False,False,20.0,False,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/480/,,generation-ix
913,quaxwell,913,1,45,50.0,False,False,False,20.0,False,False,blue,upright,quaxly,https://pokeapi.co/api/v2/evolution-chain/480/,,generation-ix
914,quaquaval,914,1,45,50.0,False,False,False,20.0,False,False,blue,upright,quaxwell,https://pokeapi.co/api/v2/evolution-chain/480/,,generation-ix
915,lechonk,915,4,255,50.0,False,False,False,15.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/481/,,generation-ix
916,oinkologne,916,0,100,50.0,False,False,False,15.0,True,False,gray,quadruped,lechonk,https://pokeapi.co/api/v2/evolution-chain/481/,,generation-ix
917,tarountula,918,4,255,50.0,False,False,False,15.0,False,False,white,armor,,https://pokeapi.co/api/v2/evolution-chain/482/,,generation-ix
918,spidops,919,4,120,50.0,False,False,False,15.0,False,False,green,armor,tarountula,https://pokeapi.co/api/v2/evolution-chain/482/,,generation-ix
919,nymble,920,4,190,20.0,False,False,False,20.0,False,False,gray,armor,,https://pokeapi.co/api/v2/evolution-chain/483/,,generation-ix
920,lokix,921,4,30,0.0,False,False,False,20.0,False,False,gray,humanoid,nymble,https://pokeapi.co/api/v2/evolution-chain/483/,,generation-ix
921,pawmi,954,4,190,50.0,False,False,False,15.0,False,False,yellow,quadruped,,https://pokeapi.co/api/v2/evolution-chain/484/,,generation-ix
922,pawmo,955,4,80,50.0,False,False,False,15.0,False,False,yellow,upright,pawmi,https://pokeapi.co/api/v2/evolution-chain/484/,,generation-ix
923,pawmot,956,4,45,50.0,False,False,False,15.0,False,False,yellow,upright,pawmo,https://pokeapi.co/api/v2/evolution-chain/484/,,generation-ix
924,tandemaus,945,-1,150,50.0,False,False,False,10.0,False,False,white,heads,,https://pokeapi.co/api/v2/evolution-chain/485/,,generation-ix
925,maushold,946,-1,75,50.0,False,False,False,10.0,False,False,white,heads,tandemaus,https://pokeapi.co/api/v2/evolution-chain/485/,,generation-ix
926,fidough,970,4,190,50.0,False,False,False,20.0,False,False,yellow,quadruped,,https://pokeapi.co/api/v2/evolution-chain/486/,,generation-ix
927,dachsbun,971,4,90,50.0,False,False,False,20.0,False,False,brown,quadruped,fidough,https://pokeapi.co/api/v2/evolution-chain/486/,,generation-ix
928,smoliv,935,4,255,50.0,False,False,False,20.0,False,False,green,legs,,https://pokeapi.co/api/v2/evolution-chain/487/,,generation-ix
929,dolliv,936,4,120,50.0,False,False,False,20.0,False,False,green,humanoid,smoliv,https://pokeapi.co/api/v2/evolution-chain/487/,,generation-ix
930,arboliva,937,4,45,50.0,False,False,False,20.0,False,False,green,humanoid,dolliv,https://pokeapi.co/api/v2/evolution-chain/487/,,generation-ix
931,squawkabilly,960,4,190,50.0,False,False,False,15.0,False,False,green,wings,,https://pokeapi.co/api/v2/evolution-chain/488/,,generation-ix
932,nacli,963,4,255,50.0,False,False,False,20.0,False,False,brown,ball,,https://pokeapi.co/api/v2/evolution-chain/489/,,generation-ix
933,naclstack,964,4,120,50.0,False,False,False,20.0,False,False,brown,quadruped,nacli,https://pokeapi.co/api/v2/evolution-chain/489/,,generation-ix
934,garganacl,965,4,45,50.0,False,False,False,20.0,False,False,brown,humanoid,naclstack,https://pokeapi.co/api/v2/evolution-chain/489/,,generation-ix
935,charcadet,1003,4,90,50.0,False,False,False,35.0,False,False,red,humanoid,,https://pokeapi.co/api/v2/evolution-chain/490/,,generation-ix
936,armarouge,1004,4,25,20.0,False,False,False,35.0,False,False,red,humanoid,charcadet,https://pokeapi.co/api/v2/evolution-chain/490/,,generation-ix
937,ceruledge,1005,4,25,20.0,False,False,False,35.0,False,False,blue,humanoid,charcadet,https://pokeapi.co/api/v2/evolution-chain/490/,,generation-ix
938,tadbulb,940,4,190,50.0,False,False,False,20.0,False,False,yellow,ball,,https://pokeapi.co/api/v2/evolution-chain/491/,,generation-ix
939,bellibolt,941,4,50,50.0,False,False,False,20.0,False,False,green,humanoid,tadbulb,https://pokeapi.co/api/v2/evolution-chain/491/,,generation-ix
940,wattrel,957,4,180,50.0,False,False,False,20.0,False,False,black,wings,,https://pokeapi.co/api/v2/evolution-chain/492/,,generation-ix
941,kilowattrel,958,4,90,50.0,False,False,False,20.0,False,False,yellow,wings,wattrel,https://pokeapi.co/api/v2/evolution-chain/492/,,generation-ix
942,maschiff,972,4,150,50.0,False,False,False,20.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/493/,,generation-ix
943,mabosstiff,973,4,75,50.0,False,False,False,20.0,False,False,gray,quadruped,maschiff,https://pokeapi.co/api/v2/evolution-chain/493/,,generation-ix
944,shroodle,968,4,190,50.0,False,False,False,20.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/494/,,generation-ix
945,grafaiai,969,4,90,50.0,False,False,False,20.0,False,False,gray,upright,shroodle,https://pokeapi.co/api/v2/evolution-chain/494/,,generation-ix
