species_id,entry_number_1,pokedex_name_1,entry_number_2,pokedex_name_2,entry_number_3,pokedex_name_3,entry_number_4,pokedex_name_4,entry_number_5,pokedex_name_5,entry_number_6,pokedex_name_6,entry_number_7,pokedex_name_7,entry_number_8,pokedex_name_8,entry_number_9,pokedex_name_9,entry_number_10,pokedex_name_10,entry_number_11,pokedex_name_11,entry_number_12,pokedex_name_12,entry_number_13,pokedex_name_13,entry_number_14,pokedex_name_14,entry_number_15,pokedex_name_15,entry_number_16,pokedex_name_16,entry_number_17,pokedex_name_17,entry_number_18,pokedex_name_18,entry_number_19,pokedex_name_19,entry_number_20,pokedex_name_20,entry_number_21,pokedex_name_21,entry_number_22,pokedex_name_22,entry_number_23,pokedex_name_23,entry_number_24,pokedex_name_24,entry_number_25,pokedex_name_25,entry_number_26,pokedex_name_26,entry_number_27,pokedex_name_27
62,35,kalos-mountain,41,kitakami,62,national,62,kanto,62,letsgo-kanto,70,original-ulaula,74,original-johto,74,updated-johto,76,updated-ulaula,78,original-akala,85,updated-akala,144,isle-of-armor,151,original-alola,184,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,20,original-sinnoh,20,extended-sinnoh,31,isle-of-armor,39,hoenn,40,updated-hoenn,42,original-alola,42,original-melemele,49,updated-alola,49,updated-melemele,58,hisui,63,letsgo-kanto,63,national,63,kanto,89,original-johto,89,updated-johto,102,kalos-central,127,conquest-gallery,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,21,original-sinnoh,21,extended-sinnoh,32,isle-of-armor,40,hoenn,41,updated-hoenn,43,original-alola,43,original-melemele,50,updated-alola,50,updated-melemele,59,hisui,64,letsgo-kanto,64,national,64,kanto,90,original-johto,90,updated-johto,103,kalos-central,128,conquest-gallery,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,22,original-sinnoh,22,extended-sinnoh,33,isle-of-armor,41,hoenn,42,updated-hoenn,44,original-alola,44,original-melemele,51,updated-alola,51,updated-melemele,60,hisui,65,letsgo-kanto,65,national,65,kanto,91,original-johto,91,updated-johto,104,kalos-central,129,conquest-gallery,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,40,original-sinnoh,40,extended-sinnoh,45,original-poni,57,updated-poni,57,kalos-coastal,66,national,66,kanto,66,letsgo-kanto,73,hoenn,75,updated-hoenn,95,original-alola,95,original-melemele,98,conquest-gallery,117,updated-alola,117,updated-melemele,138,galar,140,original-johto,142,updated-johto,154,hisui,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,41,original-sinnoh,41,extended-sinnoh,46,original-poni,58,kalos-coastal,58,updated-poni,67,letsgo-kanto,67,national,67,kanto,74,hoenn,76,updated-hoenn,96,original-alola,96,original-melemele,99,conquest-gallery,118,updated-alola,118,updated-melemele,139,galar,141,original-johto,143,updated-johto,155,hisui,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,42,original-sinnoh,42,extended-sinnoh,47,original-poni,59,kalos-coastal,59,updated-poni,68,letsgo-kanto,68,national,68,kanto,75,hoenn,77,updated-hoenn,97,original-alola,97,original-melemele,100,conquest-gallery,119,updated-alola,119,updated-melemele,140,galar,142,original-johto,144,updated-johto,156,hisui,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,23,kitakami,26,kalos-mountain,64,original-johto,64,updated-johto,69,letsgo-kanto,69,national,69,kanto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,24,kitakami,27,kalos-mountain,65,original-johto,65,updated-johto,70,letsgo-kanto,70,national,70,kanto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,25,kitakami,28,kalos-mountain,66,original-johto,66,updated-johto,71,national,71,kanto,71,letsgo-kanto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,25,kalos-coastal,38,original-akala,38,updated-akala,40,isle-of-armor,50,blueberry,53,original-ulaula,55,original-poni,56,updated-ulaula,66,hoenn,67,updated-poni,68,updated-hoenn,72,national,72,kanto,72,letsgo-kanto,106,original-alola,106,original-melemele,129,updated-alola,129,updated-melemele,136,original-sinnoh,136,extended-sinnoh,162,original-johto,164,updated-johto,170,hisui,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,26,kalos-coastal,39,original-akala,39,updated-akala,41,isle-of-armor,51,blueberry,54,original-ulaula,56,original-poni,57,updated-ulaula,67,hoenn,68,updated-poni,69,updated-hoenn,73,letsgo-kanto,73,national,73,kanto,107,original-alola,107,original-melemele,130,updated-alola,130,updated-melemele,137,original-sinnoh,137,extended-sinnoh,163,original-johto,165,updated-johto,171,hisui,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,9,kalos-mountain,31,original-sinnoh,31,extended-sinnoh,34,updated-johto,34,original-johto,46,hisui,57,hoenn,58,updated-hoenn,74,letsgo-kanto,74,national,74,kanto,80,kitakami,96,blueberry,101,original-ulaula,119,updated-ulaula,229,original-alola,298,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,10,kalos-mountain,32,original-sinnoh,32,extended-sinnoh,35,updated-johto,35,original-johto,47,hisui,58,hoenn,59,updated-hoenn,75,letsgo-kanto,75,national,75,kanto,81,kitakami,97,blueberry,102,original-ulaula,120,updated-ulaula,230,original-alola,299,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,11,kalos-mountain,33,original-sinnoh,33,extended-sinnoh,36,updated-johto,36,original-johto,48,hisui,59,hoenn,60,updated-hoenn,76,letsgo-kanto,76,national,76,kanto,82,kitakami,98,blueberry,103,original-ulaula,121,updated-ulaula,231,original-alola,300,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,23,hisui,77,national,77,kanto,77,letsgo-kanto,90,original-sinnoh,90,extended-sinnoh,105,crown-tundra,201,original-johto,206,updated-johto,333,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,24,hisui,78,letsgo-kanto,78,national,78,kanto,91,original-sinnoh,91,extended-sinnoh,106,crown-tundra,202,original-johto,207,updated-johto,334,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,1,isle-of-armor,18,updated-ulaula,18,original-ulaula,37,original-alola,37,original-melemele,44,updated-alola,44,updated-melemele,75,blueberry,79,letsgo-kanto,79,national,79,kanto,80,original-johto,80,updated-johto,133,kalos-coastal,324,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,2,isle-of-armor,19,updated-ulaula,19,original-ulaula,38,original-alola,38,original-melemele,45,updated-alola,45,updated-melemele,76,blueberry,80,letsgo-kanto,80,national,80,kanto,81,original-johto,81,updated-johto,134,kalos-coastal,325,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,25,original-ulaula,25,updated-ulaula,47,original-alola,47,original-melemele,48,updated-unova,54,updated-alola,54,updated-melemele,69,kalos-mountain,81,national,81,kanto,81,letsgo-kanto,82,hoenn,84,updated-hoenn,105,isle-of-armor,116,blueberry,118,original-johto,119,updated-johto,177,hisui,178,extended-sinnoh,209,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,26,updated-ulaula,26,original-ulaula,48,original-alola,48,original-melemele,49,updated-unova,55,updated-alola,55,updated-melemele,70,kalos-mountain,82,letsgo-kanto,82,national,82,kanto,83,hoenn,85,updated-hoenn,106,isle-of-armor,117,blueberry,119,original-johto,120,updated-johto,178,hisui,179,extended-sinnoh,210,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,61,kalos-central,83,letsgo-kanto,83,national,83,kanto,158,original-johto,160,updated-johto,218,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,1,blueberry,84,national,84,kanto,84,letsgo-kanto,92,hoenn,94,kalos-central,95,updated-hoenn,199,original-johto,204,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,2,blueberry,85,letsgo-kanto,85,national,85,kanto,93,hoenn,95,kalos-central,96,updated-hoenn,200,original-johto,205,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,86,national,86,kanto,86,letsgo-kanto,115,updated-alola,115,updated-melemele,143,blueberry,176,original-johto,178,updated-johto,265,updated-unova,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,87,national,87,kanto,87,letsgo-kanto,116,updated-alola,116,updated-melemele,144,blueberry,177,original-johto,179,updated-johto,266,updated-unova,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,28,original-ulaula,28,updated-ulaula,50,original-alola,50,original-melemele,57,updated-alola,57,updated-melemele,64,updated-unova,68,blueberry,88,letsgo-kanto,88,national,88,kanto,106,hoenn,111,updated-hoenn,116,original-johto,117,updated-johto,194,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,29,original-ulaula,29,updated-ulaula,51,original-alola,51,original-melemele,58,updated-alola,58,updated-melemele,65,updated-unova,69,blueberry,89,letsgo-kanto,89,national,89,kanto,107,hoenn,112,updated-hoenn,117,original-johto,118,updated-johto,195,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,36,kalos-coastal,90,national,90,kanto,90,letsgo-kanto,115,original-alola,115,original-melemele,131,isle-of-armor,138,updated-alola,138,updated-melemele,150,galar,169,original-johto,171,updated-johto,329,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,37,kalos-coastal,91,national,91,kanto,91,letsgo-kanto,116,original-alola,116,original-melemele,132,isle-of-armor,139,updated-alola,139,updated-melemele,151,galar,170,original-johto,172,updated-johto,330,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,23,original-akala,23,updated-akala,30,kalos-mountain,32,updated-ulaula,32,original-ulaula,58,original-johto,58,updated-johto,61,original-alola,61,original-melemele,68,paldea,69,original-sinnoh,69,extended-sinnoh,73,updated-alola,73,updated-melemele,92,national,92,kanto,92,letsgo-kanto,112,conquest-gallery,118,kitakami,136,hisui,141,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,24,original-akala,24,updated-akala,31,kalos-mountain,33,updated-ulaula,33,original-ulaula,59,updated-johto,59,original-johto,62,original-alola,62,original-melemele,69,paldea,70,original-sinnoh,70,extended-sinnoh,74,updated-alola,74,updated-melemele,93,letsgo-kanto,93,national,93,kanto,113,conquest-gallery,119,kitakami,137,hisui,142,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,25,original-akala,25,updated-akala,32,kalos-mountain,34,original-ulaula,34,updated-ulaula,60,updated-johto,60,original-johto,63,original-alola,63,original-melemele,70,paldea,71,original-sinnoh,71,extended-sinnoh,75,updated-alola,75,updated-melemele,94,letsgo-kanto,94,national,94,kanto,114,conquest-gallery,120,kitakami,138,hisui,143,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,34,original-sinnoh,34,extended-sinnoh,53,kalos-coastal,62,original-johto,62,updated-johto,71,updated-unova,95,letsgo-kanto,95,national,95,kanto,118,hisui,175,conquest-gallery,178,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,13,original-poni,20,updated-poni,54,original-alola,54,original-melemele,66,updated-alola,66,updated-melemele,66,paldea,87,original-johto,87,updated-johto,96,national,96,kanto,96,letsgo-kanto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,14,original-poni,21,updated-poni,55,original-alola,55,original-melemele,67,updated-alola,67,updated-melemele,67,paldea,88,original-johto,88,updated-johto,97,national,97,kanto,97,letsgo-kanto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,38,isle-of-armor,98,letsgo-kanto,98,galar,98,national,98,kanto,164,original-johto,166,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,39,isle-of-armor,99,letsgo-kanto,99,galar,99,national,99,kanto,165,original-johto,167,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,72,kalos-mountain,84,hoenn,87,updated-hoenn,100,letsgo-kanto,100,national,100,kanto,120,original-johto,121,updated-johto,192,hisui,207,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,73,kalos-mountain,85,hoenn,88,updated-hoenn,101,letsgo-kanto,101,national,101,kanto,121,original-johto,122,updated-johto,193,hisui,208,paldea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,3,blueberry,84,original-poni,102,updated-poni,102,letsgo-kanto,102,national,102,kanto,104,original-johto,105,updated-johto,136,kalos-coastal,205,isle-of-armor,269,original-alola,355,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,4,blueberry,85,original-poni,103,updated-poni,103,letsgo-kanto,103,national,103,kanto,105,original-johto,106,updated-johto,137,kalos-coastal,206,isle-of-armor,270,original-alola,356,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,60,kalos-coastal,90,original-akala,98,updated-akala,104,letsgo-kanto,104,national,104,kanto,163,original-alola,170,isle-of-armor,197,updated-alola,203,original-johto,208,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,61,kalos-coastal,91,original-akala,99,updated-akala,105,letsgo-kanto,105,national,105,kanto,164,original-alola,171,isle-of-armor,198,updated-alola,204,original-johto,209,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,93,blueberry,106,letsgo-kanto,106,national,106,kanto,108,galar,144,original-johto,146,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,94,blueberry,107,letsgo-kanto,107,national,107,kanto,109,galar,145,original-johto,147,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,54,isle-of-armor,108,letsgo-kanto,108,national,108,kanto,122,updated-poni,125,hisui,134,kalos-mountain,161,extended-sinnoh,178,original-johto,180,updated-johto,284,updated-unova,375,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,46,updated-unova,108,hoenn,109,national,109,kanto,109,letsgo-kanto,113,updated-hoenn,114,original-johto,115,updated-johto,135,kitakami,250,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,47,updated-unova,109,hoenn,110,letsgo-kanto,110,national,110,kanto,114,updated-hoenn,115,original-johto,116,updated-johto,136,kitakami,251,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,5,blueberry,50,kalos-coastal,111,letsgo-kanto,111,national,111,kanto,120,hisui,160,conquest-gallery,169,hoenn,176,updated-hoenn,183,isle-of-armor,186,extended-sinnoh,206,original-johto,211,updated-johto,264,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,6,blueberry,51,kalos-coastal,112,letsgo-kanto,112,national,112,kanto,121,hisui,161,conquest-gallery,170,hoenn,177,updated-hoenn,184,isle-of-armor,187,extended-sinnoh,207,original-johto,212,updated-johto,265,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,7,isle-of-armor,9,original-poni,16,original-ulaula,16,updated-ulaula,16,updated-poni,17,original-akala,17,blueberry,17,updated-akala,33,original-alola,33,original-melemele,40,updated-alola,40,updated-melemele,44,paldea,87,hisui,97,original-sinnoh,97,extended-sinnoh,113,national,113,kanto,113,letsgo-kanto,217,original-johto,222,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,80,isle-of-armor,95,hisui,114,national,114,kanto,114,letsgo-kanto,179,original-johto,181,extended-sinnoh,182,updated-johto,217,updated-unova,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,62,kalos-coastal,92,original-akala,100,updated-akala,115,letsgo-kanto,115,national,115,kanto,165,original-alola,172,isle-of-armor,199,updated-alola,205,original-johto,210,updated-johto,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116,39,kalos-coastal,52,blueberry,116,letsgo-kanto,116,national,116,kanto,184,hoenn,186,original-johto,190,updated-johto,193,updated-hoenn,198,isle-of-armor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117,40,kalos-coastal,53,blueberry,117,letsgo-kanto,117,national,117,kanto,185,hoenn,187,original-johto,191,updated-johto,194,updated-hoenn,199,isle-of-armor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118,50,hoenn,51,updated-hoenn,53,kalos-central,72,original-ulaula,78,original-johto,78,original-sinnoh,78,extended-sinnoh,78,updated-johto,78,updated-ulaula,80,original-akala,87,updated-akala,94,isle-of-armor,118,letsgo-kanto,118,national,118,kanto,146,galar,153,original-alola,186,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119,51,hoenn,52,updated-hoenn,54,kalos-central,73,original-ulaula,79,original-johto,79,original-sinnoh,79,extended-sinnoh,79,updated-johto,79,updated-ulaula,81,original-akala,88,updated-akala,95,isle-of-armor,119,letsgo-kanto,119,national,119,kanto,147,galar,154,original-alola,187,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120,34,kalos-coastal,98,isle-of-armor,111,original-akala,120,national,120,kanto,120,letsgo-kanto,124,updated-akala,143,hoenn,148,updated-hoenn,167,original-johto,169,updated-johto,184,original-alola,223,updated-alola,238,updated-unova,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121,35,kalos-coastal,99,isle-of-armor,112,original-akala,121,national,121,kanto,121,letsgo-kanto,125,updated-akala,144,hoenn,149,updated-hoenn,168,original-johto,170,updated-johto,185,original-alola,224,updated-alola,239,updated-unova,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122,11,crown-tundra,60,updated-alola,60,updated-melemele,77,hisui,95,original-sinnoh,95,extended-sinnoh,114,kalos-coastal,122,letsgo-kanto,122,national,122,kanto,156,original-johto,158,updated-johto,365,galar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123,19,blueberry,72,hisui,90,original-poni,110,original-johto,111,updated-johto,112,updated-poni,118,isle-of-armor,123,letsgo-kanto,123,national,123,kanto,136,kalos-mountain,188,conquest-gallery,195,extended-sinnoh,260,paldea,275,original-alola,365,updated-alola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
