species_id,entry_number,pokedex_name
638,205,crown-tundra
639,639,national
639,145,original-unova
639,226,updated-unova
639,191,conquest-gallery
639,206,crown-tundra
640,640,national
640,146,original-unova
640,227,updated-unova
640,207,crown-tundra
641,641,national
641,147,original-unova
641,198,updated-unova
641,231,hisui
642,642,national
642,148,original-unova
642,199,updated-unova
642,232,hisui
643,643,national
643,149,original-unova
643,295,updated-unova
643,197,conquest-gallery
644,644,national
644,150,original-unova
644,296,updated-unova
644,198,conquest-gallery
645,645,national
645,151,original-unova
645,200,updated-unova
645,233,hisui
646,646,national
646,152,original-unova
646,297,updated-unova
647,647,national
647,153,original-unova
647,298,updated-unova
648,648,national
648,154,original-unova
648,299,updated-unova
649,649,national
649,155,original-unova
649,300,updated-unova
650,650,national
650,1,kalos-central
650,209,blueberry
651,651,national
651,2,kalos-central
651,210,blueberry
652,652,national
652,3,kalos-central
652,211,blueberry
653,653,national
653,4,kalos-central
653,212,blueberry
654,654,national
654,5,kalos-central
654,213,blueberry
655,655,national
655,6,kalos-central
655,214,blueberry
656,656,national
656,7,kalos-central
656,215,blueberry
657,657,national
657,8,kalos-central
657,216,blueberry
658,658,national
658,9,kalos-central
658,217,blueberry
659,659,national
659,10,kalos-central
659,48,galar
660,660,national
660,11,kalos-central
660,49,galar
661,661,national
661,14,kalos-central
661,158,original-alola
661,85,original-akala
661,192,updated-alola
661,93,updated-akala
661,22,isle-of-armor
661,19,paldea
661,87,blueberry
662,662,national
662,15,kalos-central
662,159,original-alola
662,86,original-akala
662,193,updated-alola
662,94,updated-akala
662,23,isle-of-armor
662,20,paldea
662,88,blueberry
663,663,national
663,16,kalos-central
663,160,original-alola
663,87,original-akala
663,194,updated-alola
663,95,updated-akala
663,24,isle-of-armor
663,21,paldea
663,89,blueberry
664,664,national
664,20,kalos-central
664,35,paldea
665,665,national
665,21,kalos-central
665,36,paldea
666,666,national
666,22,kalos-central
666,37,paldea
667,667,national
667,57,kalos-central
667,370,updated-alola
667,117,updated-poni
667,224,paldea
667,36,blueberry
668,668,national
668,58,kalos-central
668,371,updated-alola
668,118,updated-poni
668,225,paldea
668,37,blueberry
669,669,national
669,68,kalos-central
669,100,updated-alola
669,100,updated-melemele
669,45,updated-ulaula
669,44,updated-poni
669,145,paldea
670,670,national
670,69,kalos-central
670,101,updated-alola
670,101,updated-melemele
670,46,updated-ulaula
670,45,updated-poni
670,146,paldea
671,671,national
671,70,kalos-central
671,102,updated-alola
671,102,updated-melemele
671,47,updated-ulaula
671,46,updated-poni
671,147,paldea
672,672,national
672,89,kalos-central
672,221,paldea
673,673,national
673,90,kalos-central
673,222,paldea
674,674,national
674,91,kalos-central
674,220,original-alola
674,92,original-ulaula
674,284,updated-alola
674,105,updated-ulaula
674,111,galar
675,675,national
675,92,kalos-central
675,221,original-alola
675,93,original-ulaula
675,285,updated-alola
675,106,updated-ulaula
675,112,galar
676,676,national
676,93,kalos-central
676,30,updated-alola
676,30,updated-melemele
676,14,updated-poni
677,677,national
677,114,kalos-central
677,208,galar
677,104,blueberry
678,678,national
678,115,kalos-central
678,209,galar
678,105,blueberry
679,679,national
679,117,kalos-central
679,330,galar
680,680,national
680,118,kalos-central
680,331,galar
681,681,national
681,119,kalos-central
681,332,galar
682,682,national
682,129,kalos-central
682,212,galar
683,683,national
683,130,kalos-central
683,213,galar
684,684,national
684,131,kalos-central
684,210,galar
685,685,national
685,132,kalos-central
685,211,galar
686,686,national
686,10,kalos-coastal
686,26,updated-alola
686,26,updated-melemele
686,10,updated-poni
686,290,galar
686,108,isle-of-armor
686,80,blueberry
687,687,national
687,11,kalos-coastal
687,27,updated-alola
687,27,updated-melemele
687,11,updated-poni
687,291,galar
687,109,isle-of-armor
687,81,blueberry
688,688,national
688,21,kalos-coastal
688,234,galar
689,689,national
689,22,kalos-coastal
689,235,galar
690,690,national
690,30,kalos-coastal
690,347,updated-alola
690,94,updated-poni
690,194,isle-of-armor
690,337,paldea
691,691,national
691,31,kalos-coastal
691,348,updated-alola
691,95,updated-poni
691,195,isle-of-armor
691,338,paldea
692,692,national
692,32,kalos-coastal
692,349,updated-alola
692,96,updated-poni
692,196,isle-of-armor
692,339,paldea
693,693,national
693,33,kalos-coastal
693,350,updated-alola
693,97,updated-poni
693,197,isle-of-armor
693,340,paldea
694,694,national
694,46,kalos-coastal
694,318,galar
695,695,national
695,47,kalos-coastal
695,319,galar
696,696,national
696,64,kalos-coastal
696,243,updated-alola
696,144,updated-akala
696,83,crown-tundra
697,697,national
697,65,kalos-coastal
697,244,updated-alola
697,145,updated-akala
697,84,crown-tundra
698,698,national
698,66,kalos-coastal
698,245,updated-alola
698,146,updated-akala
698,85,crown-tundra
699,699,national
699,67,kalos-coastal
699,246,updated-alola
699,147,updated-akala
699,86,crown-tundra
700,700,national
700,85,kalos-coastal
700,131,original-alola
700,58,original-akala
700,161,updated-alola
700,62,updated-akala
700,204,galar
700,82,crown-tundra
700,33,hisui
700,187,paldea
701,701,national
701,89,kalos-coastal
701,96,updated-alola
701,96,updated-melemele
701,320,galar
701,301,paldea
702,702,national
702,110,kalos-coastal
702,291,updated-alola
702,112,updated-ulaula
702,103,isle-of-armor
702,200,paldea
703,703,national
703,124,kalos-coastal
703,101,original-alola
703,101,original-melemele
703,51,original-poni
703,123,updated-alola
703,123,updated-melemele
703,63,updated-poni
703,128,crown-tundra
703,167,kitakami
704,704,national
704,19,kalos-mountain
704,178,original-alola
704,105,original-akala
704,74,original-ulaula
704,66,original-poni
704,217,updated-alola
704,118,updated-akala
704,81,updated-ulaula
704,79,updated-poni
704,389,galar
704,60,isle-of-armor
704,115,hisui
704,172,paldea
704,178,kitakami
705,705,national
705,20,kalos-mountain
705,179,original-alola
705,106,original-akala
705,75,original-ulaula
705,67,original-poni
705,218,updated-alola
705,119,updated-akala
705,82,updated-ulaula
705,80,updated-poni
705,390,galar
705,61,isle-of-armor
705,116,hisui
705,173,paldea
705,179,kitakami
706,706,national
706,21,kalos-mountain
706,180,original-alola
706,107,original-akala
706,76,original-ulaula
706,68,original-poni
706,219,updated-alola
706,120,updated-akala
706,83,updated-ulaula
706,81,updated-poni
706,391,galar
706,62,isle-of-armor
706,117,hisui
706,174,paldea
706,180,kitakami
707,707,national
707,50,kalos-mountain
707,241,original-alola
707,113,original-ulaula
707,314,updated-alola
707,135,updated-ulaula
707,28,isle-of-armor
707,240,paldea
708,708,national
708,61,kalos-mountain
708,196,original-alola
708,123,original-akala
708,250,updated-alola
708,151,updated-akala
708,338,galar
708,33,crown-tundra
708,68,kitakami
709,709,national
709,62,kalos-mountain
709,197,original-alola
709,124,original-akala
709,251,updated-alola
709,152,updated-akala
709,339,galar
709,34,crown-tundra
709,69,kitakami
710,710,national
710,63,kalos-mountain
710,191,galar
711,711,national
711,64,kalos-mountain
711,192,galar
712,712,national
712,79,kalos-mountain
712,358,galar
712,142,crown-tundra
712,215,hisui
712,363,paldea
713,713,national
713,80,kalos-mountain
713,359,galar
713,143,crown-tundra
713,216,hisui
713,364,paldea
714,714,national
714,113,kalos-mountain
714,83,updated-alola
714,83,updated-melemele
714,29,updated-poni
714,176,galar
714,181,crown-tundra
714,303,paldea
714,88,kitakami
715,715,national
715,114,kalos-mountain
715,84,updated-alola
715,84,updated-melemele
715,30,updated-poni
715,177,galar
715,182,crown-tundra
715,304,paldea
715,89,kitakami
716,716,national
716,148,kalos-mountain
717,717,national
717,149,kalos-mountain
718,718,national
718,150,kalos-mountain
718,205,original-alola
718,263,updated-alola
719,719,national
720,720,national
721,721,national
722,722,national
722,1,original-alola
722,1,original-melemele
722,1,updated-alola
722,1,updated-melemele
722,1,hisui
722,218,blueberry
723,723,national
723,2,original-alola
723,2,original-melemele
723,2,updated-alola
723,2,updated-melemele
723,2,hisui
723,219,blueberry
724,724,national
724,3,original-alola
724,3,original-melemele
724,3,updated-alola
724,3,updated-melemele
724,3,hisui
724,220,blueberry
725,725,national
725,4,original-alola
725,4,original-melemele
725,4,updated-alola
725,4,updated-melemele
725,221,blueberry
726,726,national
726,5,original-alola
726,5,original-melemele
726,5,updated-alola
726,5,updated-melemele
726,222,blueberry
727,727,national
727,6,original-alola
727,6,original-melemele
727,6,updated-alola
727,6,updated-melemele
727,223,blueberry
728,728,national
728,7,original-alola
728,7,original-melemele
728,7,updated-alola
728,7,updated-melemele
728,224,blueberry
729,729,national
729,8,original-alola
729,8,original-melemele
729,8,updated-alola
729,8,updated-melemele
729,225,blueberry
730,730,national
730,9,original-alola
730,9,original-melemele
730,9,updated-alola
730,9,updated-melemele
730,226,blueberry
731,731,national
731,10,original-alola
731,10,original-melemele
731,1,original-akala
731,1,original-ulaula
731,1,original-poni
731,10,updated-alola
731,10,updated-melemele
731,1,updated-akala
731,1,updated-ulaula
731,1,updated-poni
731,47,blueberry
732,732,national
732,11,original-alola
732,11,original-melemele
732,2,original-akala
732,2,original-ulaula
732,2,original-poni
732,11,updated-alola
732,11,updated-melemele
732,2,updated-akala
732,2,updated-ulaula
732,2,updated-poni
732,48,blueberry
733,733,national
733,12,original-alola
733,12,original-melemele
733,3,original-akala
733,3,original-ulaula
733,3,original-poni
733,12,updated-alola
733,12,updated-melemele
733,3,updated-akala
733,3,updated-ulaula
733,3,updated-poni
733,49,blueberry
734,734,national
734,13,original-alola
734,13,original-melemele
734,4,original-akala
734,4,original-ulaula
734,4,original-poni
734,13,updated-alola
734,13,updated-melemele
734,4,updated-akala
734,4,updated-ulaula
734,4,updated-poni
734,27,paldea
735,735,national
735,14,original-alola
735,14,original-melemele
735,5,original-akala
735,5,original-ulaula
735,5,original-poni
735,14,updated-alola
735,14,updated-melemele
735,5,updated-akala
735,5,updated-ulaula
735,5,updated-poni
735,28,paldea
736,736,national
736,27,original-alola
736,27,original-melemele
736,11,original-akala
736,12,original-ulaula
736,34,updated-alola
736,34,updated-melemele
736,11,updated-akala
736,12,updated-ulaula
736,16,galar
736,112,kitakami
737,737,national
737,28,original-alola
737,28,original-melemele
737,12,original-akala
737,13,original-ulaula
737,35,updated-alola
737,35,updated-melemele
737,12,updated-akala
737,13,updated-ulaula
737,17,galar
737,113,kitakami
738,738,national
738,29,original-alola
738,29,original-melemele
738,13,original-akala
738,14,original-ulaula
738,36,updated-alola
738,36,updated-melemele
738,13,updated-akala
738,14,updated-ulaula
738,18,galar
738,114,kitakami
739,739,national
739,59,original-alola
739,59,original-melemele
739,21,original-akala
739,30,original-ulaula
739,17,original-poni
739,71,updated-alola
739,71,updated-melemele
739,21,updated-akala
739,30,updated-ulaula
739,24,updated-poni
739,118,paldea
739,72,blueberry
740,740,national
740,60,original-alola
740,60,original-melemele
740,22,original-akala
740,31,original-ulaula
740,18,original-poni
740,72,updated-alola
740,72,updated-melemele
740,22,updated-akala
740,31,updated-ulaula
740,25,updated-poni
740,119,paldea
740,73,blueberry
741,741,national
741,82,original-alola
741,82,original-melemele
741,31,original-akala
741,42,original-ulaula
741,32,original-poni
741,97,updated-alola
741,97,updated-melemele
741,31,updated-akala
741,42,updated-ulaula
741,41,updated-poni
741,100,paldea
741,115,kitakami
741,74,blueberry
742,742,national
742,83,original-alola
742,83,original-melemele
742,43,original-ulaula
742,33,original-poni
742,98,updated-alola
742,98,updated-melemele
742,43,updated-ulaula
742,42,updated-poni
742,187,galar
742,16,kitakami
743,743,national
743,84,original-alola
743,84,original-melemele
743,44,original-ulaula
743,34,original-poni
743,99,updated-alola
743,99,updated-melemele
743,44,updated-ulaula
743,43,updated-poni
743,188,galar
743,17,kitakami
744,744,national
744,103,original-alola
744,103,original-melemele
744,53,original-poni
744,126,updated-alola
744,126,updated-melemele
744,65,updated-poni
744,157,isle-of-armor
744,89,paldea
744,70,kitakami
745,745,national
745,104,original-alola
745,104,original-melemele
745,54,original-poni
745,127,updated-alola
745,127,updated-melemele
745,66,updated-poni
745,158,isle-of-armor
745,90,paldea
745,71,kitakami
746,746,national
746,110,original-alola
746,110,original-melemele
746,42,original-akala
746,57,original-ulaula
746,133,updated-alola
746,133,updated-melemele
746,42,updated-akala
746,60,updated-ulaula
746,155,galar
746,110,isle-of-armor
747,747,national
747,113,original-alola
747,113,original-melemele
747,45,original-akala
747,136,updated-alola
747,136,updated-melemele
747,45,updated-akala
747,307,galar
747,127,isle-of-armor
747,344,paldea
748,748,national
748,114,original-alola
748,114,original-melemele
748,46,original-akala
748,137,updated-alola
748,137,updated-melemele
748,46,updated-akala
748,308,galar
748,128,isle-of-armor
748,345,paldea
749,749,national
749,132,original-alola
749,59,original-akala
749,58,original-ulaula
749,59,original-poni
749,165,updated-alola
749,66,updated-akala
749,64,updated-ulaula
749,71,updated-poni
749,84,galar
749,272,paldea
749,129,kitakami
750,750,national
750,133,original-alola
750,60,original-akala
750,59,original-ulaula
750,60,original-poni
750,166,updated-alola
750,67,updated-akala
750,65,updated-ulaula
750,72,updated-poni
750,85,galar
750,273,paldea
750,130,kitakami
751,751,national
751,141,original-alola
751,68,original-akala
751,62,original-ulaula
751,174,updated-alola
751,75,updated-akala
751,68,updated-ulaula
751,214,galar
751,91,crown-tundra
751,90,blueberry
752,752,national
752,142,original-alola
752,69,original-akala
752,63,original-ulaula
752,175,updated-alola
752,76,updated-akala
752,69,updated-ulaula
752,215,galar
752,92,crown-tundra
752,91,blueberry
753,753,national
753,143,original-alola
753,70,original-akala
753,176,updated-alola
753,77,updated-akala
753,17,isle-of-armor
753,247,paldea
753,31,kitakami
754,754,national
754,144,original-alola
754,71,original-akala
754,177,updated-alola
754,78,updated-akala
754,18,isle-of-armor
754,248,paldea
754,32,kitakami
755,755,national
755,145,original-alola
755,72,original-akala
755,64,original-ulaula
755,178,updated-alola
755,79,updated-akala
755,70,updated-ulaula
755,340,galar
756,756,national
756,146,original-alola
756,73,original-akala
756,65,original-ulaula
756,179,updated-alola
756,80,updated-akala
756,71,updated-ulaula
756,341,galar
757,757,national
757,161,original-alola
757,88,original-akala
757,195,updated-alola
757,96,updated-akala
757,244,galar
757,159,isle-of-armor
757,120,paldea
757,168,kitakami
758,758,national
758,162,original-alola
758,89,original-akala
758,196,updated-alola
758,97,updated-akala
758,245,galar
758,160,isle-of-armor
758,121,paldea
758,169,kitakami
759,759,national
759,169,original-alola
759,96,original-akala
759,63,original-poni
759,205,updated-alola
759,106,updated-akala
759,76,updated-poni
759,94,galar
760,760,national
760,170,original-alola
760,97,original-akala
760,64,original-poni
760,206,updated-alola
760,107,updated-akala
760,77,updated-poni
760,95,galar
761,761,national
761,171,original-alola
761,98,original-akala
761,207,updated-alola
761,108,updated-akala
761,52,galar
761,81,paldea
762,762,national
762,172,original-alola
762,99,original-akala
762,208,updated-alola
762,109,updated-akala
762,53,galar
762,82,paldea
763,763,national
763,173,original-alola
763,100,original-akala
763,209,updated-alola
763,110,updated-akala
763,54,galar
763,83,paldea
764,764,national
764,174,original-alola
764,101,original-akala
764,210,updated-alola
764,111,updated-akala
764,79,isle-of-armor
764,58,blueberry
765,765,national
765,176,original-alola
765,103,original-akala
765,215,updated-alola
765,116,updated-akala
765,342,galar
765,89,isle-of-armor
765,313,paldea
766,766,national
766,177,original-alola
766,104,original-akala
766,216,updated-alola
766,117,updated-akala
766,343,galar
766,90,isle-of-armor
766,314,paldea
767,767,national
767,182,original-alola
767,109,original-akala
767,70,original-poni
767,221,updated-alola
767,122,updated-akala
767,83,updated-poni
767,232,galar
767,124,isle-of-armor
768,768,national
768,183,original-alola
768,110,original-akala
768,71,original-poni
768,222,updated-alola
768,123,updated-akala
768,84,updated-poni
768,233,galar
768,125,isle-of-armor
769,769,national
769,186,original-alola
769,113,original-akala
769,225,updated-alola
769,126,updated-akala
769,133,isle-of-armor
769,322,paldea
770,770,national
770,187,original-alola
770,114,original-akala
770,226,updated-alola
770,127,updated-akala
770,134,isle-of-armor
770,323,paldea
771,771,national
771,200,original-alola
771,127,original-akala
771,256,updated-alola
771,157,updated-akala
771,156,galar
772,772,national
772,203,original-alola
772,259,updated-alola
772,381,galar
773,773,national
773,204,original-alola
773,260,updated-alola
773,382,galar
774,774,national
774,213,original-alola
774,85,original-ulaula
774,277,updated-alola
774,98,updated-ulaula
774,106,blueberry
775,775,national
775,222,original-alola
775,94,original-ulaula
775,286,updated-alola
775,107,updated-ulaula
775,315,paldea
776,776,national
776,224,original-alola
776,96,original-ulaula
776,288,updated-alola
776,109,updated-ulaula
776,347,galar
777,777,national
777,225,original-alola
777,97,original-ulaula
777,292,updated-alola
777,113,updated-ulaula
777,348,galar
778,778,national
778,242,original-alola
778,114,original-ulaula
778,315,updated-alola
778,136,updated-ulaula
778,301,galar
778,46,crown-tundra
778,239,paldea
778,189,kitakami
779,779,national
779,243,original-alola
779,115,original-ulaula
779,320,updated-alola
779,141,updated-ulaula
779,335,paldea
779,55,blueberry
780,780,national
780,244,original-alola
780,116,original-ulaula
780,321,updated-alola
780,142,updated-ulaula
780,346,galar
781,781,national
781,263,original-alola
781,78,original-poni
781,344,updated-alola
781,91,updated-poni
781,360,galar
781,162,crown-tundra
782,782,national
782,271,original-alola
782,86,original-poni
782,361,updated-alola
782,108,updated-poni
782,392,galar
782,165,isle-of-armor
782,131,kitakami
783,783,national
783,272,original-alola
783,87,original-poni
783,362,updated-alola
783,109,updated-poni
783,393,galar
783,166,isle-of-armor
783,132,kitakami
784,784,national
784,273,original-alola
784,88,original-poni
784,363,updated-alola
784,110,updated-poni
784,394,galar
784,167,isle-of-armor
784,133,kitakami
785,785,national
785,285,original-alola
785,120,original-melemele
785,383,updated-alola
785,150,updated-melemele
786,786,national
786,286,original-alola
786,130,original-akala
786,384,updated-alola
786,160,updated-akala
787,787,national
787,287,original-alola
787,130,original-ulaula
787,385,updated-alola
787,160,updated-ulaula
788,788,national
788,288,original-alola
788,100,original-poni
788,386,updated-alola
788,130,updated-poni
789,789,national
789,289,original-alola
789,387,updated-alola
790,790,national
790,290,original-alola
790,388,updated-alola
791,791,national
791,291,original-alola
791,389,updated-alola
792,792,national
792,292,original-alola
792,390,updated-alola
793,793,national
793,293,original-alola
793,391,updated-alola
794,794,national
794,294,original-alola
794,394,updated-alola
795,795,national
795,295,original-alola
795,395,updated-alola
796,796,national
796,296,original-alola
796,396,updated-alola
797,797,national
797,297,original-alola
797,397,updated-alola
798,798,national
798,298,original-alola
798,398,updated-alola
799,799,national
799,299,original-alola
799,399,updated-alola
800,800,national
800,300,original-alola
800,400,updated-alola
801,801,national
801,301,original-alola
801,401,updated-alola
802,802,national
802,302,original-alola
802,402,updated-alola
803,803,national
803,261,updated-alola
804,804,national
804,262,updated-alola
805,805,national
805,392,updated-alola
806,806,national
806,393,updated-alola
807,807,national
807,403,updated-alola
808,808,national
808,152,letsgo-kanto
809,809,national
809,153,letsgo-kanto
810,810,national
810,1,galar
810,227,blueberry
811,811,national
811,2,galar
811,228,blueberry
812,812,national
812,3,galar
812,229,blueberry
813,813,national
813,4,galar
813,230,blueberry
814,814,national
814,5,galar
814,231,blueberry
815,815,national
815,6,galar
815,232,blueberry
816,816,national
816,7,galar
816,233,blueberry
817,817,national
817,8,galar
817,234,blueberry
818,818,national
818,9,galar
818,235,blueberry
819,819,national
819,24,galar
819,9,isle-of-armor
819,5,crown-tundra
819,29,paldea
819,72,kitakami
820,820,national
820,25,galar
820,10,isle-of-armor
820,6,crown-tundra
820,30,paldea
820,73,kitakami
821,821,national
821,21,galar
821,163,crown-tundra
821,40,paldea
822,822,national
822,22,galar
822,164,crown-tundra
822,41,paldea
823,823,national
823,23,galar
823,165,crown-tundra
823,42,paldea
824,824,national
824,10,galar
824,14,isle-of-armor
825,825,national
825,11,galar
825,15,isle-of-armor
826,826,national
826,12,galar
826,16,isle-of-armor
827,827,national
827,29,galar
828,828,national
828,30,galar
829,829,national
829,126,galar
829,166,crown-tundra
830,830,national
830,127,galar
830,167,crown-tundra
831,831,national
831,34,galar
831,3,crown-tundra
832,832,national
832,35,galar
832,4,crown-tundra
833,833,national
833,42,galar
833,56,isle-of-armor
833,57,paldea
833,183,kitakami
834,834,national
834,43,galar
834,57,isle-of-armor
834,58,paldea
834,184,kitakami
835,835,national
835,46,galar
835,155,crown-tundra
836,836,national
836,47,galar
836,156,crown-tundra
837,837,national
837,161,galar
837,176,crown-tundra
837,91,paldea
838,838,national
838,162,galar
838,177,crown-tundra
838,92,paldea
839,839,national
839,163,galar
839,178,crown-tundra
839,93,paldea
840,840,national
840,205,galar
840,19,isle-of-armor
840,108,paldea
840,33,kitakami
841,841,national
841,206,galar
841,20,isle-of-armor
841,109,paldea
841,34,kitakami
842,842,national
842,207,galar
842,21,isle-of-armor
842,110,paldea
842,35,kitakami
843,843,national
843,312,galar
843,174,isle-of-armor
843,270,paldea
844,844,national
844,313,galar
844,175,isle-of-armor
844,271,paldea
845,845,national
845,309,galar
845,93,isle-of-armor
845,185,kitakami
846,846,national
846,180,galar
846,96,isle-of-armor
846,136,paldea
846,90,kitakami
847,847,national
847,181,galar
847,97,isle-of-armor
847,137,paldea
847,91,kitakami
848,848,national
848,310,galar
848,198,paldea
849,849,national
849,311,galar
849,199,paldea
850,850,national
850,159,galar
850,99,crown-tundra
851,851,national
851,160,galar
851,100,crown-tundra
852,852,national
852,351,galar
852,129,isle-of-armor
853,853,national
853,352,galar
853,130,isle-of-armor
854,854,national
854,335,galar
854,132,crown-tundra
854,237,paldea
854,127,blueberry
855,855,national
855,336,galar
855,133,crown-tundra
855,238,paldea
855,128,blueberry
856,856,national
856,241,galar
856,40,crown-tundra
856,282,paldea
856,92,kitakami
857,857,national
857,242,galar
857,41,crown-tundra
857,283,paldea
857,93,kitakami
858,858,national
858,243,galar
858,42,crown-tundra
858,284,paldea
858,94,kitakami
859,859,national
859,238,galar
859,37,crown-tundra
859,285,paldea
859,190,kitakami
860,860,national
860,239,galar
860,38,crown-tundra
860,286,paldea
860,191,kitakami
861,861,national
861,240,galar
861,39,crown-tundra
861,287,paldea
861,192,kitakami
862,862,national
862,33,galar
862,73,crown-tundra
863,863,national
863,183,galar
864,864,national
864,237,galar
865,865,national
865,219,galar
866,866,national
866,366,galar
866,12,crown-tundra
867,867,national
867,328,galar
868,868,national
868,185,galar
868,42,blueberry
869,869,national
869,186,galar
869,43,blueberry
870,870,national
870,345,galar
870,300,paldea
871,871,national
871,353,galar
871,126,isle-of-armor
871,158,crown-tundra
871,321,paldea
872,872,national
872,349,galar
872,1,crown-tundra
872,350,paldea
873,873,national
873,350,galar
873,2,crown-tundra
873,351,paldea
874,874,national
874,369,galar
874,89,crown-tundra
874,319,paldea
875,875,national
875,370,galar
875,90,crown-tundra
875,320,paldea
876,876,national
876,337,galar
876,171,crown-tundra
876,241,paldea
876,193,kitakami
877,877,national
877,344,galar
877,104,isle-of-armor
877,157,crown-tundra
877,95,kitakami
878,878,national
878,302,galar
878,108,crown-tundra
878,124,paldea
879,879,national
879,303,galar
879,109,crown-tundra
879,125,paldea
880,880,national
880,374,galar
881,881,national
881,375,galar
882,882,national
882,376,galar
883,883,national
883,377,galar
884,884,national
884,371,galar
884,161,blueberry
885,885,national
885,395,galar
885,110,crown-tundra
885,305,paldea
886,886,national
886,396,galar
886,111,crown-tundra
886,306,paldea
887,887,national
887,397,galar
887,112,crown-tundra
887,307,paldea
888,888,national
888,398,galar
889,889,national
889,399,galar
890,890,national
890,400,galar
891,891,national
891,100,isle-of-armor
892,892,national
892,101,isle-of-armor
893,893,national
893,211,isle-of-armor
894,894,national
894,200,crown-tundra
895,895,national
895,201,crown-tundra
896,896,national
896,208,crown-tundra
897,897,national
897,209,crown-tundra
898,898,national
898,210,crown-tundra
899,899,national
899,50,hisui
900,900,national
900,73,hisui
900,21,blueberry
901,901,national
901,114,hisui
901,196,kitakami
902,902,national
902,167,hisui
902,195,kitakami
903,903,national
903,203,hisui
904,904,national
904,85,hisui
904,147,blueberry
905,905,national
905,234,hisui
906,906,national
906,1,paldea
907,907,national
907,2,paldea
908,908,national
908,3,paldea
909,909,national
909,4,paldea
910,910,national
910,5,paldea
911,911,national
911,6,paldea
912,912,national
912,7,paldea
913,913,national
913,8,paldea
914,914,national
914,9,paldea
915,915,national
915,10,paldea
916,916,national
916,11,paldea
917,917,national
917,12,paldea
918,918,national
918,13,paldea
919,919,national
919,14,paldea
920,920,national
920,15,paldea
921,921,national
921,22,paldea
922,922,national
922,23,paldea
923,923,national
923,24,paldea
924,924,national
924,71,paldea
924,97,kitakami
925,925,national
925,72,paldea
925,98,kitakami
926,926,national
926,76,paldea
927,927,national
927,77,paldea
928,928,national
928,84,paldea
929,929,national
929,85,paldea
930,930,national
930,86,paldea
931,931,national
931,113,paldea
932,932,national
932,129,paldea
933,933,national
933,130,paldea
934,934,national
934,131,paldea
935,935,national
935,165,paldea
936,936,national
936,166,paldea
937,937,national
937,167,paldea
938,938,national
938,170,paldea
939,939,national
939,171,paldea
940,940,national
940,177,paldea
941,941,national
941,178,paldea
942,942,national
942,196,paldea
943,943,national
943,197,paldea
944,944,national
944,202,paldea
945,945,national
945,203,paldea
946,946,national
946,242,paldea
947,947,national
947,243,paldea
948,948,national
948,244,paldea
948,74,kitakami
949,949,national
949,245,paldea
949,75,kitakami
950,950,national
950,249,paldea
951,951,national
951,250,paldea
952,952,national
952,251,paldea
953,953,national
953,254,paldea
953,30,blueberry
954,954,national
954,255,paldea
954,31,blueberry
955,955,national
955,263,paldea
956,956,national
956,264,paldea
957,957,national
957,279,paldea
958,958,national
958,280,paldea
959,959,national
959,281,paldea
960,960,national
960,288,paldea
961,961,national
961,289,paldea
962,962,national
962,290,paldea
962,134,kitakami
963,963,national
963,291,paldea
964,964,national
964,292,paldea
965,965,national
965,293,paldea
966,966,national
966,294,paldea
967,967,national
967,295,paldea
968,968,national
968,296,paldea
968,96,kitakami
969,969,national
969,308,paldea
969,156,kitakami
970,970,national
970,309,paldea
970,157,kitakami
971,971,national
971,311,paldea
972,972,national
972,312,paldea
973,973,national
973,346,paldea
974,974,national
974,361,paldea
975,975,national
975,362,paldea
976,976,national
976,373,paldea
977,977,national
977,374,paldea
978,978,national
978,375,paldea
979,979,national
979,160,paldea
979,101,kitakami
980,980,national
980,54,paldea
981,981,national
981,193,paldea
981,26,blueberry
982,982,national
982,189,paldea
982,161,kitakami
983,983,national
983,369,paldea
983,188,kitakami
984,984,national
984,376,paldea
985,985,national
985,377,paldea
986,986,national
986,378,paldea
987,987,national
987,379,paldea
988,988,national
988,380,paldea
989,989,national
989,381,paldea
990,990,national
990,382,paldea
991,991,national
991,383,paldea
992,992,national
992,384,paldea
993,993,national
993,385,paldea
994,994,national
994,386,paldea
995,995,national
995,387,paldea
996,996,national
996,388,paldea
997,997,national
997,389,paldea
998,998,national
998,390,paldea
999,999,national
999,391,paldea
1000,1000,national
1000,392,paldea
1001,1001,national
1001,393,paldea
1002,1002,national
1002,394,paldea
1003,1003,national
1003,395,paldea
1004,1004,national
1004,396,paldea
1005,1005,national
1005,397,paldea
1006,1006,national
1006,398,paldea
1007,1007,national
1007,399,paldea
1008,1008,national
1008,400,paldea
1009,1009,national
1009,241,blueberry
1010,1010,national
1010,242,blueberry
1011,1011,national
1011,36,kitakami
1012,1012,national
1012,76,kitakami
1013,1013,national
1013,77,kitakami
1014,1014,national
1014,197,kitakami
1015,1015,national
1015,198,kitakami
1016,1016,national
1016,199,kitakami
1017,1017,national
1017,200,kitakami
1018,1018,national
1018,162,blueberry
1019,1019,national
1019,163,blueberry
1020,1020,national
1020,236,blueberry
1021,1021,national
1021,237,blueberry
1022,1022,national
1022,239,blueberry
1023,1023,national
1023,238,blueberry
1024,1024,national
1024,240,blueberry
1025,1025,national
1025,243,blueberry
